review_id,event_id,brand,category,category_ko,merchant_type,review_date,rating,review_text,rating_sentiment,text_sentiment
r0736,e107,LG전자,tech,테크,소상공인,2026-07-12,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0737,e107,LG전자,tech,테크,소상공인,2026-07-25,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0738,e134,소노벨,stay,스테이,브랜드,2026-07-16,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0739,e134,소노벨,stay,스테이,브랜드,2026-07-24,4,할인은 괜찮은데 대기줄이 좀 길었습니다.,positive,negative
r0740,e076,폴로 랄프로렌,fashion,패션,브랜드,2026-07-20,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0741,e120,먹깨비,delivery,딜리버리,브랜드,2026-07-19,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0742,e085,컨버스,fashion,패션,브랜드,2026-07-20,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0743,e085,컨버스,fashion,패션,브랜드,2026-07-17,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0744,e085,컨버스,fashion,패션,브랜드,2026-07-17,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0745,e125,전주맛배달,delivery,딜리버리,브랜드,2026-07-21,5,가격 대비 퀄리티 최고예요. 전주맛배달 다음에도 또 이용할래요.,positive,positive
r0746,e157,여의도 러닝 팝업,popup,팝업,브랜드,2026-07-16,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0747,e157,여의도 러닝 팝업,popup,팝업,브랜드,2026-07-15,4,그냥 무난했어요. 재방문은 고민 중입니다.,positive,neutral
r0748,e157,여의도 러닝 팝업,popup,팝업,브랜드,2026-07-19,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0749,e157,여의도 러닝 팝업,popup,팝업,브랜드,2026-07-21,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0750,e157,여의도 러닝 팝업,popup,팝업,브랜드,2026-07-18,5,"여의도 러닝 팝업 공간 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0751,e157,여의도 러닝 팝업,popup,팝업,브랜드,2026-07-18,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0752,e157,여의도 러닝 팝업,popup,팝업,브랜드,2026-07-20,5,가격 대비 퀄리티 최고예요. 여의도 러닝 팝업 다음에도 또 이용할래요.,positive,positive
r0753,e080,에잇세컨즈,fashion,패션,브랜드,2026-07-18,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0754,e148,탬버린즈,popup,팝업,브랜드,2026-07-16,5,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0755,e121,배달특급,delivery,딜리버리,소상공인,2026-08-01,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0756,e121,배달특급,delivery,딜리버리,소상공인,2026-07-20,4,설명이랑 실제가 달라서 불편했습니다.,positive,negative
r0757,e121,배달특급,delivery,딜리버리,소상공인,2026-07-18,5,가격 대비 퀄리티 최고예요. 배달특급 다음에도 또 이용할래요.,positive,positive
r0758,e144,롯데하이마트,living,리빙,브랜드,2026-07-24,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0759,e126,아고다,stay,스테이,브랜드,2026-07-30,4,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",positive,negative
r0760,e126,아고다,stay,스테이,브랜드,2026-07-16,5,아고다 처음 이용해봤는데 보통이었어요.,positive,neutral
r0761,e126,아고다,stay,스테이,브랜드,2026-07-28,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0762,e112,보스,tech,테크,브랜드,2026-07-21,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0763,e112,보스,tech,테크,브랜드,2026-07-22,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0764,e130,롯데호텔,stay,스테이,브랜드,2026-07-17,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0765,e130,롯데호텔,stay,스테이,브랜드,2026-08-03,4,가격 대비 퀄리티 최고예요. 롯데호텔 다음에도 또 이용할래요.,positive,positive
r0766,e130,롯데호텔,stay,스테이,브랜드,2026-07-25,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0767,e130,롯데호텔,stay,스테이,브랜드,2026-07-31,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0768,e130,롯데호텔,stay,스테이,브랜드,2026-07-25,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0769,e108,브라운,tech,테크,브랜드,2026-07-25,4,"브라운 제품 진짜 만족스러웠어요, 60% OFF 받고 완전 이득!",positive,positive
r0770,e117,쿠팡이츠,delivery,딜리버리,브랜드,2026-07-19,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0771,e117,쿠팡이츠,delivery,딜리버리,브랜드,2026-08-03,4,"쿠팡이츠 배달 진짜 만족스러웠어요, 10% OFF 받고 완전 이득!",positive,positive
r0772,e117,쿠팡이츠,delivery,딜리버리,브랜드,2026-07-27,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0773,e117,쿠팡이츠,delivery,딜리버리,브랜드,2026-08-01,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0774,e117,쿠팡이츠,delivery,딜리버리,브랜드,2026-07-17,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0775,e117,쿠팡이츠,delivery,딜리버리,브랜드,2026-07-20,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0776,e077,챔피온,fashion,패션,브랜드,2026-08-02,4,가격 대비 퀄리티 최고예요. 챔피온 다음에도 또 이용할래요.,positive,positive
r0777,e077,챔피온,fashion,패션,브랜드,2026-08-02,5,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0778,e149,마뗑킴,popup,팝업,소상공인,2026-07-29,5,"마뗑킴 공간 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0779,e158,잠실 스포츠 체험존,popup,팝업,브랜드,2026-07-19,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0780,e158,잠실 스포츠 체험존,popup,팝업,브랜드,2026-08-05,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0781,e158,잠실 스포츠 체험존,popup,팝업,브랜드,2026-07-24,5,"잠실 스포츠 체험존 공간 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0782,e158,잠실 스포츠 체험존,popup,팝업,브랜드,2026-08-05,4,"잠실 스포츠 체험존 공간 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0783,e158,잠실 스포츠 체험존,popup,팝업,브랜드,2026-07-20,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0784,e158,잠실 스포츠 체험존,popup,팝업,브랜드,2026-07-28,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0785,e103,공차,food,푸드,브랜드,2026-07-25,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0786,e103,공차,food,푸드,브랜드,2026-08-02,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0787,e103,공차,food,푸드,브랜드,2026-07-17,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0788,e103,공차,food,푸드,브랜드,2026-07-17,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0789,e103,공차,food,푸드,브랜드,2026-08-04,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0790,e095,네이처리퍼블릭,beauty,뷰티,브랜드,2026-08-03,5,"네이처리퍼블릭 제품 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0791,e153,연남동 독립서점,popup,팝업,브랜드,2026-08-01,3,연남동 독립서점 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0792,e090,롬앤,beauty,뷰티,브랜드,2026-07-24,4,"롬앤 제품 진짜 만족스러웠어요, 25% OFF 받고 완전 이득!",positive,positive
r0793,e090,롬앤,beauty,뷰티,브랜드,2026-07-31,4,"롬앤 제품 진짜 만족스러웠어요, 25% OFF 받고 완전 이득!",positive,positive
r0794,e081,커버낫,fashion,패션,브랜드,2026-08-04,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0795,e081,커버낫,fashion,패션,브랜드,2026-07-25,3,커버낫 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0796,e081,커버낫,fashion,패션,브랜드,2026-07-30,3,옷 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0797,e135,대명리조트,stay,스테이,소상공인,2026-07-28,4,"대명리조트 숙소 진짜 만족스러웠어요, 55% OFF 받고 완전 이득!",positive,positive
r0798,e137,리바트,living,리빙,브랜드,2026-07-22,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0799,e137,리바트,living,리빙,브랜드,2026-07-24,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0800,e128,호텔스컴바인,stay,스테이,소상공인,2026-08-05,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0801,e128,호텔스컴바인,stay,스테이,소상공인,2026-08-07,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0802,e128,호텔스컴바인,stay,스테이,소상공인,2026-07-28,5,가격 대비 퀄리티 최고예요. 호텔스컴바인 다음에도 또 이용할래요.,positive,positive
r0803,e079,탑텐,fashion,패션,소상공인,2026-07-24,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0804,e079,탑텐,fashion,패션,소상공인,2026-08-01,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0805,e083,내셔널지오그래픽,fashion,패션,브랜드,2026-08-07,4,가격 대비 퀄리티 최고예요. 내셔널지오그래픽 다음에도 또 이용할래요.,positive,positive
r0806,e083,내셔널지오그래픽,fashion,패션,브랜드,2026-08-08,4,"내셔널지오그래픽 옷 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0807,e123,동네줌,delivery,딜리버리,브랜드,2026-07-27,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0808,e123,동네줌,delivery,딜리버리,브랜드,2026-07-23,2,직원 응대가 다소 불친절했어요.,negative,neutral
r0809,e155,한남 아트팝업,popup,팝업,브랜드,2026-07-27,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0810,e155,한남 아트팝업,popup,팝업,브랜드,2026-07-21,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0811,e155,한남 아트팝업,popup,팝업,브랜드,2026-08-01,5,한남 아트팝업 처음 이용해봤는데 보통이었어요.,positive,neutral
r0812,e155,한남 아트팝업,popup,팝업,브랜드,2026-08-08,4,가격 대비 퀄리티 최고예요. 한남 아트팝업 다음에도 또 이용할래요.,positive,positive
r0813,e155,한남 아트팝업,popup,팝업,브랜드,2026-07-24,4,"한남 아트팝업 공간 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0814,e155,한남 아트팝업,popup,팝업,브랜드,2026-08-04,4,가격 대비 퀄리티 최고예요. 한남 아트팝업 다음에도 또 이용할래요.,positive,positive
r0815,e155,한남 아트팝업,popup,팝업,브랜드,2026-08-03,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0816,e088,미샤,beauty,뷰티,브랜드,2026-07-24,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0817,e088,미샤,beauty,뷰티,브랜드,2026-08-07,4,"미샤 제품 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0818,e088,미샤,beauty,뷰티,브랜드,2026-07-26,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0819,e119,위메프오,delivery,딜리버리,브랜드,2026-07-23,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0820,e119,위메프오,delivery,딜리버리,브랜드,2026-08-07,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0821,e092,닥터자르트,beauty,뷰티,브랜드,2026-08-06,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0822,e114,레이저,tech,테크,소상공인,2026-07-21,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0823,e114,레이저,tech,테크,소상공인,2026-08-04,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0824,e114,레이저,tech,테크,소상공인,2026-07-22,3,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0825,e150,앤더슨벨,popup,팝업,브랜드,2026-07-23,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0826,e146,아디다스 오리지널스,popup,팝업,브랜드,2026-08-05,5,가격 대비 퀄리티 최고예요. 아디다스 오리지널스 다음에도 또 이용할래요.,positive,positive
r0827,e146,아디다스 오리지널스,popup,팝업,브랜드,2026-08-09,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0828,e146,아디다스 오리지널스,popup,팝업,브랜드,2026-07-29,3,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,neutral,positive
r0829,e141,무인양품,living,리빙,브랜드,2026-08-01,4,가격 대비 퀄리티 최고예요. 무인양품 다음에도 또 이용할래요.,positive,positive
r0830,e105,이디야커피,food,푸드,브랜드,2026-07-23,5,가격 대비 퀄리티 최고예요. 이디야커피 다음에도 또 이용할래요.,positive,positive
r0831,e105,이디야커피,food,푸드,브랜드,2026-08-08,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0832,e140,이케아,living,리빙,브랜드,2026-08-09,4,가격 대비 퀄리티 최고예요. 이케아 다음에도 또 이용할래요.,positive,positive
r0833,e140,이케아,living,리빙,브랜드,2026-08-06,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0834,e154,망원동 수제청 공방,popup,팝업,브랜드,2026-08-03,4,"망원동 수제청 공방 공간 진짜 만족스러웠어요, 1+1 받고 완전 이득!",positive,positive
r0835,e154,망원동 수제청 공방,popup,팝업,브랜드,2026-08-17,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0836,e154,망원동 수제청 공방,popup,팝업,브랜드,2026-08-16,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0837,e154,망원동 수제청 공방,popup,팝업,브랜드,2026-08-06,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0838,e154,망원동 수제청 공방,popup,팝업,브랜드,2026-08-09,4,가격 대비 퀄리티 최고예요. 망원동 수제청 공방 다음에도 또 이용할래요.,positive,positive
r0839,e154,망원동 수제청 공방,popup,팝업,브랜드,2026-08-17,4,가격 대비 퀄리티 최고예요. 망원동 수제청 공방 다음에도 또 이용할래요.,positive,positive
r0840,e145,까사미아,living,리빙,브랜드,2026-08-18,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0841,e145,까사미아,living,리빙,브랜드,2026-08-07,4,가격 대비 퀄리티 최고예요. 까사미아 다음에도 또 이용할래요.,positive,positive
r0842,e118,땡겨요,delivery,딜리버리,브랜드,2026-08-13,4,"땡겨요 배달 진짜 만족스러웠어요, 최대 70% OFF 받고 완전 이득!",positive,positive
r0843,e118,땡겨요,delivery,딜리버리,브랜드,2026-08-17,4,"땡겨요 배달 진짜 만족스러웠어요, 최대 70% OFF 받고 완전 이득!",positive,positive
r0844,e118,땡겨요,delivery,딜리버리,브랜드,2026-08-20,3,땡겨요 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0845,e131,신라스테이,stay,스테이,브랜드,2026-08-10,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0846,e078,스파오,fashion,패션,브랜드,2026-08-13,3,스파오 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0847,e127,부킹닷컴,stay,스테이,브랜드,2026-08-12,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0848,e127,부킹닷컴,stay,스테이,브랜드,2026-08-14,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0849,e127,부킹닷컴,stay,스테이,브랜드,2026-08-08,5,부킹닷컴 처음 이용해봤는데 보통이었어요.,positive,neutral
r0850,e122,각지역 소상공인 배달,delivery,딜리버리,브랜드,2026-08-02,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0851,e113,로지텍,tech,테크,브랜드,2026-08-04,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0852,e091,3CE,beauty,뷰티,브랜드,2026-08-05,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0853,e091,3CE,beauty,뷰티,브랜드,2026-08-06,4,가격 대비 퀄리티 최고예요. 3CE 다음에도 또 이용할래요.,positive,positive
r0854,e109,필립스,tech,테크,브랜드,2026-08-13,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0855,e104,할리스,food,푸드,브랜드,2026-08-19,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0856,e104,할리스,food,푸드,브랜드,2026-08-08,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0857,e104,할리스,food,푸드,브랜드,2026-08-16,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0858,e104,할리스,food,푸드,브랜드,2026-08-19,3,할리스 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0859,e104,할리스,food,푸드,브랜드,2026-08-17,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0860,e104,할리스,food,푸드,브랜드,2026-08-17,4,"할리스 음식 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0861,e159,이태원 글로벌 푸드팝업,popup,팝업,브랜드,2026-08-08,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0862,e156,합정 빈티지숍,popup,팝업,소상공인,2026-08-13,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0863,e156,합정 빈티지숍,popup,팝업,소상공인,2026-08-09,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0864,e156,합정 빈티지숍,popup,팝업,소상공인,2026-08-08,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0865,e089,클리오,beauty,뷰티,브랜드,2026-08-10,5,"클리오 제품 진짜 만족스러웠어요, 15% OFF 받고 완전 이득!",positive,positive
r0866,e089,클리오,beauty,뷰티,브랜드,2026-08-10,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0867,e151,성수 로컬 소품샵,popup,팝업,브랜드,2026-08-16,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0868,e147,젠틀몬스터,popup,팝업,브랜드,2026-08-10,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0869,e147,젠틀몬스터,popup,팝업,브랜드,2026-08-21,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0870,e110,JBL,tech,테크,브랜드,2026-08-23,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0871,e110,JBL,tech,테크,브랜드,2026-08-06,3,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0872,e110,JBL,tech,테크,브랜드,2026-08-07,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0873,e110,JBL,tech,테크,브랜드,2026-08-15,4,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,positive,neutral
r0874,e115,벤큐,tech,테크,브랜드,2026-08-17,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0875,e142,자주,living,리빙,소상공인,2026-08-08,4,"자주 제품 진짜 만족스러웠어요, 2+1 받고 완전 이득!",positive,positive
r0876,e142,자주,living,리빙,소상공인,2026-08-10,3,자주 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0877,e142,자주,living,리빙,소상공인,2026-08-20,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0878,e124,경기배달특급,delivery,딜리버리,브랜드,2026-08-06,5,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0879,e124,경기배달특급,delivery,딜리버리,브랜드,2026-08-06,4,가격 대비 퀄리티 최고예요. 경기배달특급 다음에도 또 이용할래요.,positive,positive
r0880,e138,에이스침대,living,리빙,브랜드,2026-08-18,4,"에이스침대 제품 진짜 만족스러웠어요, 20% OFF 받고 완전 이득!",positive,positive
r0881,e133,한화리조트,stay,스테이,브랜드,2026-08-15,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0882,e160,선릉 오피스 간식팝업,popup,팝업,브랜드,2026-08-09,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
